venue_id,name,normalized_name,primary_category,island,area,discovery_areas,address,latitude,longitude,location_source,phone,whatsapp,email,website,instagram,opening_hours,home_service,facilities,online_booking_available,booking_url,booking_provider,whatsapp_booking,service_count,priced_service_count,duration_service_count,primary_source_url,evidence_count,date_crawled,last_verified,status,confidence_score,marketplace_readiness,missing_fields,duplicates_merged,needs_manual_review,publish_ready,booking_ready,service_data_ready,price_data_ready,merchant_opportunity
obs-133318ee7f,Holis Spa and Wellness Center,holis spa and wellness center,wellness_spa,Bali,Manuel Antonio,Balangan,"Manuel Antonio, Quepos, Puntarenas, Costa Rica",,,page_text,,,,https://bookyogaretreats.com,,,,,,,unknown,,2,0,0,https://www.bookyogaretreats.com/holis-spa-and-wellness-center/8-days-acro-yoga-and-thai-massage-retreat-in-costa-rica,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,45,25,"phone,opening_hours,booking_url,prices",0,,true,,true,,
obs-dfc4b46db4,Empower Balance,empower balance,wellness_spa,Bali,Tabanan,Tabanan,"Tabanan, Tabanan Regency, Bali, Indonesia",,,page_text,,,,https://retreat.guru,,,,"pool,sauna,free_wifi,spa,fitness_center,yoga_studio,cafe,restaurant,tour_assistance,hot_tub,air_conditioning_in_rooms,housekeeping,bicycles_for_rent,towels,kitchen,free_parking",,,unknown,,3,0,0,https://retreat.guru/centers/8386-1/empower-balance,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,45,25,"phone,opening_hours,booking_url,prices",0,,true,,true,,
obs-f56d8463b0,Nirjhara,nirjhara,wellness_spa,Bali,Bali,Tabanan,,,,,6281138205635,6281138205635,spa@nirjhara.com,https://nirjhara.com,https://www.instagram.com/nirjharabali/,,,"private_room,sauna",,,unknown,true,8,0,0,https://www.nirjhara.com/en/wellness/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,45,30,"address,opening_hours,booking_url,prices",0,,true,,true,,
obs-d245c8dbda,Katie's Spa Treatment Massage,katie s spa treatment massage,massage,Bali,Dyer,"Jalan Hanoman Ubud,Peliatan","921 Sheffield Avenue, Dyer, IN, 46311",,,page_text,13122738590,,,https://mapquest.com,,"Sun 10 am - 8:30 pm, Mon 10 am - 8:30 pm, Tue 10 am - 8:30 pm, Wed 10 am - 8:30 pm, Thu 10 am - 8:30 pm, Fri 10 am - 8:30 pm, Sat 10 am - 8:30 pm",,"Wi-Fi,parking",,,unknown,,4,0,0,https://www.mapquest.com/us/indiana/katies-spa-treatment-massage-428508740,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,60,40,"booking_url,prices",0,,true,,true,,
obs-5488714021,Royal Spa & Wellness,royal spa wellness,day_spa,Bali,Ubud,Kedewatan,,,,,,,,https://royalkirana.com,,,,"swimming_pool,private_yoga_pavilion,jacuzzi,herbal_mist_sauna,dry_sauna,dressing_room",true,https://royalkirana.com/spa-package/,website_form,,4,0,0,https://royalkirana.com/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,65,45,"address,phone,opening_hours,prices",0,,true,,true,,
obs-eff3add25e,Terra Spa & Wellness,terra spa wellness,wellness_spa,Bali,Seminyak,Jalan Drupadi Seminyak,"Jl. Drupadi No. 20xx, Seminyak BALI",,,page_text,62361736628,62817792885,hello@terraspaandwellness.com,https://terraspaandwellness.com,,10am – 8pm,,,true,https://app.shedul.com/online_bookings/uma-sapna-villa-vsf2ouy8/link,website_form,true,14,14,14,https://www.terraspaandwellness.com/menu/index.php,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,100,100,,0,,true,true,true,true,
obs-18696fb8d2,Lotus Spa,lotus spa,wellness_spa,Bali,Bali,"Jimbaran Bali,Jimbaran Bay",,,,,,628113813788,,https://jimbaranbaybeach.com,https://www.instagram.com/jimbaranbaybeach,,,"couples_room,private_room,AC,Bath Tub,Hot and Cool Shower",true,https://rsv.lotuswellnessjimbaran.com/,website_form,true,20,20,20,https://www.jimbaranbaybeach.com/spa/,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,85,90,"address,phone,opening_hours",0,,true,true,true,true,
obs-eb957eab82,The Spa at Padma Resort Ubud,the spa at padma resort ubud,day_spa,Bali,Ubud Centre,"Payangan,Ubud Centre",,,,,,,spa.ubud@padmahotels.com,https://padmaresortubud.com,,"Open daily, 9AM – 9PM",,,,,unknown,,0,0,0,https://padmaresortubud.com/facilities/the-spa.php,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,REVIEW,25,5,"address,phone,booking_url,services,prices",0,true,true,,,,
obs-b5a9b44ba6,Terakota Spa,terakota spa,day_spa,Bali,Ubud,"Monkey Forest Road Ubud,Ubud Centre","Jl. Monkey Forest, Selatan Pasar, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571",,,page_text,6281325764781,6281325764781,,https://terakotaspa.com,https://www.instagram.com/terakotaspaubud?utm_source=ig_web_button_share_sheet&igsh=NDA0MWF3NXBicnRv,Monday - Sunday 10 AM to 9 PM,,,true,https://wa.me/+6281325764781,whatsapp,true,11,10,10,https://terakotaspa.com/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,100,100,,0,,true,true,true,true,
obs-e600552edb,Fresh! Spa,fresh spa,day_spa,Bali,Ubud,"Monkey Forest Road Ubud,Ubud Centre","Jl. Dewisita, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",,,page_text,,,,https://mitziemee.com,,,,,,,unknown,,1,0,0,https://mitziemee.com/fresh-the-cutest-spa-in-ubud/?srsltid=AfmBOoqEwAq3xZQrnc6vZvIu6YzFYg1dWdKlNViIk7wKIhY1hA_Medm7,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,45,25,"phone,opening_hours,booking_url,prices",0,,true,,true,,
obs-30ef3c27e1,Amandari,amandari,wellness_spa,Bali,"Kedewatan, Ubud","Kedewatan,Sayan Ubud","Amandari Kedewatan, Ubud, Bali Indonesia",,,page_text,,,,https://theluxuryspaedit.com,,,,"sauna,steam_room,gym,yoga,28-metre swimming pool,two open-air treatment bales,beauty treatment room,treatment rooms",true,https://www.aman.com/resorts/amandari,website_form,,1,0,1,https://www.theluxuryspaedit.com/spa/amandari/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,75,65,"phone,opening_hours,prices",0,,true,,true,,
obs-1885be9031,The Sacred River Spa at Sayan,the sacred river spa at sayan,wellness_spa,Bali,Ubud,"Sawangan Nusa Dua,Sayan Ubud","Jl. Raya Sayan, Ubud, Sayan, Gianyar, Kabupaten Gianyar, Bali 80571, Indonesia",,,page_text,62361977577,,,https://forbestravelguide.com,,,,"private_room,jacuzzi,sauna,steam_room",true,https://www.fourseasons.com/sayan/spa/,website_form,,8,0,2,https://www.forbestravelguide.com/spas/bali-indonesia/the-sacred-river-spa-at-sayan,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,85,75,"opening_hours,prices",0,,true,,true,,
obs-8d0b319ae5,Lake Vyrnwy Hotel & Spa,lake vyrnwy hotel spa,resort_spa,Bali,Oswestry,"Junjungan Ubud,Kutuh Bali","Lake Vyrnwy, Oswestry, SY10 0LY, United Kingdom",,,page_text,441691870692,,,https://kayak.com,,"Check in anytime after 16:00, check out anytime before 11:00",,"fitness_center,restaurant,bar/lounge,room_service,free_wifi,tea/coffee_maker,coffee_machine,free_parking,business_center",true,https://www.kayak.com/Ubud-Hotels-Junjungan-Ubud-Hotel-Spa.118273.ksp#,unknown,,0,0,0,https://www.za.kayak.com/Oswestry-Hotels-Lake-Vyrnwy-Hotel-Spa.55841.ksp,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,REVIEW,65,35,"services,prices",0,true,true,,,,
obs-5b56c63cee,KKday Spa Listings,kkday spa listings,other,Bali,Indonesia,"Kutuh Bali,Sukawati",,,,,,,,https://kkday.com,,,,,,,unknown,,10,0,0,https://www.kkday.com/en-us/category/id-indonesia/spa-massages/list?srsltid=AfmBOoqdiJ9WwDOT7txW7zJiso1mbafxqIVZbi4R74ZMbOOMXLS4xr9Y,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,35,20,"address,phone,opening_hours,booking_url,prices",0,,true,,true,,
obs-2a4df9e17f,Grand Seminyak Spa,grand seminyak spa,day_spa,Bali,Basangkasa Seminyak,Basangkasa Seminyak,,,,,,,,https://grandseminyak.com,,10:00 AM – 7:00 PM,,"couples_room,private_room",,,unknown,,35,35,35,https://grandseminyak.com/wp-content/uploads/2025/12/Spa-Menu-GS-9_compressed.pdf,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,50,60,"address,phone,booking_url",0,,true,,true,true,true
obs-824853cc42,LuxMe Bali,luxme bali,massagе,Bali,Jimbaran Bali,"Jimbaran Bali,Kutuh Bali",,,,,,,,https://luxmebalispa.com,,,,,,,unknown,,1,0,0,https://www.luxmebalispa.com/services/luxme-bali-spa-four-hands-massage,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,35,20,"address,phone,opening_hours,booking_url,prices",0,,true,,true,,
obs-a2ff2b5cab,Eden Gardens Wellness Resort & Spa,eden gardens wellness resort spa,resort_spa,Bali,New Kingston,"Pandawa,Pecatu Indah","39 Lady Musgrave Road, New Kingston, Kingston, Saint Andrew",,,page_text,,,,https://orbitz.com,,,,"pool,parking,restaurant",,,unknown,,13,0,0,https://www.orbitz.com/Kingston-Hotels-Eden-Gardens-Wellness-Resort-Spa.h8462918.Hotel-Information,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,45,25,"phone,opening_hours,booking_url,prices",0,,true,,true,,
obs-d619a22c5b,Luhur Spa,luhur spa,spa,Bali,Uluwatu,Suluban,,,,,62361769888,6287858416633,INFO@BLUEPOINTRESORTANDSPA.COM,https://bluepointresortandspa.com,,,,,true,https://wa.me/6287858416633,whatsapp,true,48,44,32,https://bluepointresortandspa.com/spa,4,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,85,90,"address,opening_hours",1,,true,true,true,true,
obs-5115cdd3e0,Bali Relaxing Resort & Spa,bali relaxing resort spa,resort_spa,Bali,Tanjung Benoa,"Geger Beach Nusa Dua,Tanjung Benoa","Jl. Pratama No.62, Tanjung Benoa, 80361, Indonesia",,,page_text,,,,https://trivago.ae,,,,"guests can enjoy on-site features like 24-hour room service,free Wi-Fi in all rooms,daily housekeeping,gift/souvenir shop,portable wi-fi rental,spa,private beach",,,unknown,,4,0,2,https://www.trivago.ae/en-AE/oar/bali-relaxing-resort-spa-tanjung-benoa?search=100-1989051,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,45,40,"phone,opening_hours,booking_url,prices",1,,true,,true,,
obs-4e2ca9fc1c,Galuh Bali Spa Kuta,galuh bali spa kuta,spa,Bali,Kuta,"Sawangan Nusa Dua,Tanjung Benoa",,,,,,628995321129,,https://adeevatours.com,https://ig.me/m/adeevatours,,,,true,https://adeevatours.com/contact,website_form,true,28,28,24,https://adeevatours.com/book-galuh-bali-spa-kuta-online/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,85,90,"address,phone,opening_hours",0,,true,true,true,true,
obs-bcb80fbd36,Hair Spa Melbourne,hair spa melbourne,day_spa,Bali,South Yarra,"Geger Beach Nusa Dua,Pecatu Indah",Unit 28/209 Toorak Road,,,page_text,62370323337,,,https://luxuryescapes.com,,Monday–Friday: 10am–8pm (last booking at 6pm); Saturday: 9am–5pm (last booking at 3pm),,private_room,true,https://luxuryescapes.com/id/experience/melbourne-luxurious-hair-spa-packages-with-japanese-waterfall-massage-scalp-restoration-personalised-treatments-and-more/led:006Ii000002JL73IAG#ticket-options,unknown,,9,0,0,https://luxuryescapes.com/id/experience/melbourne-luxurious-hair-spa-packages-with-japanese-waterfall-massage-scalp-restoration-personalised-treatments-and-more/led:006Ii000002JL73IAG,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,80,55,prices,0,,true,,true,,
obs-134d64050a,Ubud Bodyworks Centre,ubud bodyworks centre,wellness_spa,Bali,Ubud,Ubud Centre,"Jl. Hanoman No.25, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571",,,page_text,62361971393,6281339175388,info@ubudbodyworks.com,https://ubudbodyworks.com,,,,,,,unknown,true,2,1,1,https://ubudbodyworks.com/deep-tissue-massage-in-ubud/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,65,70,"opening_hours,booking_url",0,,true,true,true,true,true
obs-4d54311af1,Parina Spa Ubud,parina spa ubud,day_spa,Bali,Ubud,Monkey Forest Road Ubud,"Ubud, Bali",,,page_text,,,,https://activities.marriott.com,,,,shower,true,https://activities.marriott.com/asia/indonesia/bali/ubud/activities/parina_spa_ubud_private_day_spa_experience_near_monkey_forest-XLQ9B2,website_form,,10,0,10,https://activities.marriott.com/asia/indonesia/bali/ubud/activities/parina_spa_ubud_private_day_spa_experience_near_monkey_forest-XLQ9B2,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,75,65,"phone,opening_hours,prices",0,,true,,true,,
obs-ad641328f7,Shambala Massage,shambala massage,massage,Bali,Ubud,Monkey Forest Road Ubud,"off of Monkey Forest Rd, Enter the lane next to the Rahayu Bungalow.",,,page_text,623614792229,6287860149200,info@ubudmassage.com,https://ubudmassage.com,,,,,,,unknown,true,0,0,0,https://ubudmassage.com/index-7.html,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,REVIEW,40,15,"opening_hours,booking_url,services,prices",0,true,true,,,,
obs-27ecdbc3c4,Tejas Spa,tejas spa,wellness_spa,Bali,Ubud,Monkey Forest Road Ubud,"Jl. Jembawan, Ubud, Gianyar Bali 80571",,,page_text,623619083289,6285337234946,experience.jembawan@tejasspa.com,https://tejasspa.com,,11 AM – 11 PM,,,true,"https://adiwanaresortjembawan.reserveonline.id/book/687/activities?activity=2276,2288,2289,2290,2291,2292,2293,2294,2295,2296,3005,3625,4401,5184",unknown,true,0,0,0,https://tejasspa.com/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,REVIEW,65,35,"services,prices",0,true,true,,,,
obs-d0047b59b5,Kappa Senses Ubud,kappa senses ubud,resort_spa,Bali,Ubud,Jalan Hanoman Ubud,,,,,,,,https://ubud.kappasenses.com,,,,"private_room,shower,sauna,steam_room,pool,parking",true,https://book-directonline.com/kappasensesubud/properties/KappaSensesUbudDirect?promotion_code=REBORN,unknown,,4,4,4,https://ubud.kappasenses.com/spa,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,65,70,"address,phone,opening_hours",0,,true,true,true,true,
obs-4ddeff185b,Alaya Ubud,alaya ubud,day_spa,Bali,Jalan Hanoman Ubud,Jalan Hanoman Ubud,,,,,62361972200,6285179961639,experience.ubud@dalaspa.com,https://dalaspa.com,,9 AM – 12 AM,,,true,https://dalaspa.zenoti.com/webstoreNew/services/5030b252-18d8-48a9-bc14-fa072749b024?booking_source=booknow,zenoti,true,6,5,5,https://dalaspa.com/alaya-ubud/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,90,95,address,1,,true,true,true,true,
obs-9afea4d92c,Ubud Spa,ubud spa,massage,Bali,Ubud,Jalan Hanoman Ubud,Jl. Sukma Kesuma,,,page_text,,,,https://ubudguide.com,,,true,,,,website_form,,4,1,1,https://www.ubudguide.com/post/ubud-spas,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,65,70,"phone,opening_hours,booking_url",0,,true,,true,true,true
obs-e46ba0968d,Kush Day Spa,kush day spa,day_spa,Bali,Ubud,Jalan Hanoman Ubud,"The Yoga Barn, Ubud",,,page_text,62893324240,,,https://wellnesswa.com.au,,,,,true,http://www.theyogabarn.com/kush,website_form,,1,1,1,https://www.wellnesswa.com.au/tag/ubud-day-spa/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,95,95,opening_hours,0,,true,true,true,true,
obs-6bdda4e6b6,the spa@kamandalu,the spa kamandalu,spa,Bali,Jalan Hanoman Ubud,Jalan Hanoman Ubud,,,,,62361975825,628113984566,spa@kamandaluresort.com,https://kamandaluresort.com,,Daily 09:00 - 18:00,,"Three Couples' Treatment Rooms,Indoor shower,A forest swing",true,https://wa.me/+628113984566,unknown,true,32,8,31,https://www.kamandaluresort.com/images/spa-menu09.pdf,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,80,85,address,0,,true,true,true,true,
obs-18c3f815cd,Civitatis Ubud,civitatis ubud,wellness_spa,Bali,Ubud,Jalan Hanoman Ubud,Marrakech old town,,,page_text,,,,https://civitatis.com,,,,,true,https://www.civitatis.com/en/ubud/balinese-massage/#l-768-calendar-anchor,website_form,,5,0,0,https://www.civitatis.com/en/ubud/balinese-massage/?srsltid=AfmBOooXoT4ipVpBBs62zuKCc-MvBwh6G2TqILBh1MUr5yJ7gNkr7X7a,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,75,50,"phone,opening_hours,prices",0,,true,,true,,
obs-713cdcfa24,Bliss Ubud Spa Resort,bliss ubud spa resort,wellness_spa,Bali,Ubud,Jalan Raya Ubud,,,,,6281338971862,,,https://blissubudsparesort.com,https://www.instagram.com/blissubud/,,,"restaurant,swimming_pool",true,https://reservation.smartbooking-asia.com/Booking/Index.aspx?hotelcd=HT23005587&lang=en,website_form,,0,0,0,https://www.blissubudsparesort.com/,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,REVIEW,60,35,"address,opening_hours,services,prices",0,true,true,,,,
obs-f32929aceb,Nusa Therapy,nusa therapy,day_spa,Bali,Ubud,Jalan Raya Ubud,"Jl. Raya Ubud No.5, Banjar Taman Kaja, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571",,,page_text,,6282342563923,,https://nusatherapy.com,,Daily 10:00-21:00,,,true,https://wa.me/6282342563923,whatsapp,true,8,8,5,https://nusatherapy.com/,1,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,100,100,phone,0,,true,true,true,true,
obs-cb61e3d59b,Putri Ubud Spa,putri ubud spa,day_spa,Bali,Jalan Raya Ubud,Jalan Raya Ubud,,,,,,6281936224944,,https://putriubudspa.com,,,,,true,https://www.putriubudspa.com/#elementor-action%3Aaction%3Dpopup%3Aopen%26settings%3DeyJpZCI6IjcyNyIsInRvZ2dsZSI6ZmFsc2V9,unknown,true,18,8,8,https://www.putriubudspa.com/treatment-categories/signature-therapy-massage,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,75,80,"address,phone,opening_hours",0,,true,true,true,true,
obs-af01621db4,The Kasih Spa,the kasih spa,day_spa,Bali,Ubud,Andong Ubud,"Jl. Raya Andong, Petulu, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571",,,page_text,628877751875,628877751875,,https://thekasihspa.com,https://www.instagram.com/thekasihspaubud/,Mon - Sun: 9am - 6pm,true,parking,true,https://thekasihspa.com/#,website_form,true,17,17,17,https://thekasihspa.com/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,100,100,,0,,true,true,true,true,
obs-18911cf380,Old Orchard Inn & Spa,old orchard inn spa,resort_spa,Bali,Greenwich Wolfville,Peliatan,153 Greenwich Rd. South,,,page_text,19024820741,,,https://hotelplanner.com,,Daily 7am-9pm,,parking,true,https://www.hotelplanner.com/Hotels/117405/Reservations-Maya-Ubud-Resort-Spa-Chse-Certified-Bali-Jl-Gunung-Sari-Peliatan-Ubud-80571#Check-Rates,unknown,,4,0,4,https://www.hotelplanner.com/Hotels/37828/Reservations-Old-Orchard-Inn-Spa-Greenwich-Wolfville-153-Greenwich-Rd-South-B0P1X0,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,80,70,prices,0,,true,,true,,
obs-e1f1e2cb59,The Sanctoo Spa & Wellness,the sanctoo spa wellness,spa,Bali,Ubud,Peliatan,"Jalan Ulun Suwi II, Singapadu, Sukawati, Gianyar, Bali",,,page_text,,,,https://detik.com,,Daily 9am - 11pm,,"restaurant,Wi-Fi,toilet,parking,changing_room",,,unknown,,5,5,0,https://www.detik.com/bali/wisata/d-6086632/4-tempat-spa-bali-di-ubud,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,60,50,"phone,booking_url",0,,true,,true,true,true
obs-e3e9a65e4c,Royal Kirana Spa,royal kirana spa,day_spa,Bali,Kedewatan,Kedewatan,,,,,,,,https://royalkirana.reserveonline.id,,,,,true,https://royalkirana.reserveonline.id/book/793/activities?category=743#,website_form,,14,14,12,https://royalkirana.reserveonline.id/book/793/activities?category=743,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,75,80,"address,phone,opening_hours",0,,true,true,true,true,
obs-a4860b7c34,The Key Massage,the key massage,massage,Bali,Key Largo,Kedewatan,,,,,3052060687,,,https://thekeymassage.com,https://www.instagram.com/The%20Key%20Massage,"Monday - Saturday: 8am - 5pm, Sunday: 9am - 5pm",,,,,unknown,,16,0,12,https://thekeymassage.com/menu-%2F-pricing,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,50,50,"address,booking_url,prices",0,,true,,true,,
obs-b2d62f0f95,Gadsden Massage Studio,gadsden massage studio,massage,Bali,Kedewatan,Kedewatan,,,,,2565531469,,,https://gadsdenmassage.com,https://www.instagram.com/gadsdenmassagestudiollc/,,,,,,unknown,,41,0,24,https://gadsdenmassage.com/prices,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,45,45,"address,opening_hours,booking_url,prices",0,,true,,true,,
obs-1c461da71c,True Thai Massage & Spa,true thai massage spa,massage,Bali,Houston,Kedewatan,"6401 Woodway Dr., Houston, TX 77057, US",,,page_text,2815057585,,,https://truethaimassage.com,,Mon - Sun 10:00 am - 9:00 pm,,,true,https://go.booker.com/location/TrueThaiMassage/service-menu,custom,,29,0,8,http://www.truethaimassage.com/massage-pricing,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,90,80,prices,0,,true,,true,,
obs-1ef65cec0b,Therapeutic Thai Massage,therapeutic thai massage,massage,Bali,Sugar Land,Kedewatan,"4787 Sweetwater Blvd, Sugar Land, Tx 77479",,,page_text,2813101787,,,https://thaimassagehouston.com,https://instagram.com/thaimassageofficial,Daily 9:00 am – 9:00 pm,,,true,http://clients.mindbodyonline.com/classic/ws?sLoc=0&studioid=145920&stype=-9,website_form,,94,0,94,http://www.thaimassagehouston.com/services/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,90,80,prices,0,,true,,true,,
obs-cae7b99c91,Balian Springs,balian springs,day_spa,Bali,Kedewatan,Kedewatan,,,,,7034369107,,,https://baliansprings.com,,,,,true,https://baliansprings.zenoti.com/webstore,zenoti,,93,0,57,https://baliansprings.com/spamenu-2,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,75,70,"address,opening_hours,prices",0,,true,,true,,
obs-fbdeda97ed,Vita Healing Massage Spa,vita healing massage spa,massage,Bali,Kedewatan,Kedewatan,,,,,6788639983,,,https://healingmassagefacial.com,,,,,,,unknown,,89,0,73,https://healingmassagefacial.com/massage-service-%26-price,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,45,45,"address,opening_hours,booking_url,prices",0,,true,,true,,
obs-ed34eae2b5,The Faces World,the faces world,wellness_spa,Bali,Ubud,Kedewatan,,,,,6282266999965,6282266999965,,https://thefacesworld.com,https://www.instagram.com/thefacesbali?igsh=MWI5M2s3NG52djdncA==,,,,true,https://thefacesworld.com/#zeropopup,unknown,true,63,42,42,http://www.thefacesworld.com/prices,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,75,80,"address,opening_hours",0,,true,true,true,true,
obs-c67b6521fc,Shinto Spa,shinto spa,day_spa,Bali,Ubud,Kedewatan,"Mason Adventure Centre, Jl. Raya Kedewatan II, Kedewatan, Ubud, Gianyar, Bali 80571",,,page_text,6281138305414,6281138305414,welcome@shintospa.com,https://shintospa.com,,,,,true,https://wa.me/+6281138305414,whatsapp,true,46,46,30,https://shintospa.com/menu/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,VERIFIED,95,95,opening_hours,0,,true,true,true,true,
obs-90f97f248a,ĀMAN SPA,man spa,wellness_spa,Bali,Punakha,Kedewatan,Villa Siam,,,page_text,97502584680,,punakhaspa@aman.com,https://aman.com,,Daily from 2pm to 10pm (last treatment 10pm),,,,,unknown,,22,0,20,https://www.aman.com/Spa-Menu-Amankora-Punakha-Lodge.pdf,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,60,55,"booking_url,prices",0,,true,,true,,
obs-eb6c786399,Bali TAO Center,bali tao center,day_spa,Bali,Ubud,Kedewatan,"Jl. Catur Muka 1, Tanggayuda, Kedewatan, Kecamatan Ubud, Bali 80571, Indonesia",,,page_text,6281139711176,,,https://smartscheduling.com,,,,,true,https://smartscheduling.com/balitaocenter/booking,custom,,46,0,22,https://smartscheduling.com/balitaocenter,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,85,75,"opening_hours,prices",0,,true,,true,,
obs-1b23869202,Kayumanis Spa Ubud,kayumanis spa ubud,spa,Bali,Ubud,Sayan Ubud,,,,,,,,https://kayumanisspaubud.com,,,,"steam_room,organic_garden",,,unknown,,9,9,9,https://www.kayumanisspaubud.com/spa-menu/massage-therapies,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,45,55,"address,phone,opening_hours,booking_url",0,,true,,true,true,true
obs-0fa5e13a4c,Serayu Spa At The Kayon Resort,serayu spa at the kayon resort,day_spa,Bali,Ubud,Sayan Ubud,,,,,,,,https://thekayonresort.com,,,,,,,unknown,,104,62,100,https://thekayonresort.com/wellness-entertainment/serayu-spa-menu/,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,45,55,"address,phone,opening_hours,booking_url",0,,true,,true,true,true
obs-6f87f6fc04,Banyan Tree Spa Macau,banyan tree spa macau,spa,Bali,Bali,Payangan,"Banjar Selat, Desa Buahan Kaja, Payangan, Gianyar, Bali 80572, Indonesia",,,page_text,623616208181,,reservations.buahan@banyantree.com,https://banyantree.com,,Daily 9:00 am - 9:00 pm,,,true,https://be.synxis.com/?hotel=31438&currency=IDR&theme=BESBE&config=BESBE&adult=2&child=0&arrive=2026%2F08%2F22&depart=2026%2F08%2F23&rooms=1&locale=en-US&chain=17604&hotellist=ESCAPE,unknown,,20,0,0,https://www.banyantree.com/assets/2026-04/BT_SPA_EN_Menu_20260401_v1%20%281%29.pdf,2,2026-08-25T06:22:51+00:00,2026-08-25T06:22:51+00:00,PARTIAL,80,55,prices,0,,true,,true,,
